2023-03-13 11:07:57,963 INFO    StreamThr :3624 [internal.py:wandb_internal():87] W&B internal server running at pid: 3624, started at: 2023-03-13 11:07:57.963944
2023-03-13 11:07:57,963 DEBUG   HandlerThread:3624 [handler.py:handle_request():144] handle_request: status
2023-03-13 11:07:57,979 INFO    WriterThread:3624 [datastore.py:open_for_write():85] open: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230313_110757-17ma101k\run-17ma101k.wandb
2023-03-13 11:07:57,979 DEBUG   SenderThread:3624 [sender.py:send():336] send: header
2023-03-13 11:07:58,073 DEBUG   SenderThread:3624 [sender.py:send():336] send: run
2023-03-13 11:07:58,417 INFO    SenderThread:3624 [dir_watcher.py:__init__():216] watching files in: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230313_110757-17ma101k\files
2023-03-13 11:07:58,417 INFO    SenderThread:3624 [sender.py:_start_run_threads():1067] run started: 17ma101k with start time 1678730877.979569
2023-03-13 11:07:58,417 DEBUG   SenderThread:3624 [sender.py:send_request():363] send_request: summary_record
2023-03-13 11:07:58,417 INFO    SenderThread:3624 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-13 11:07:58,417 DEBUG   HandlerThread:3624 [handler.py:handle_request():144] handle_request: check_version
2023-03-13 11:07:58,417 DEBUG   SenderThread:3624 [sender.py:send_request():363] send_request: check_version
2023-03-13 11:07:58,495 DEBUG   HandlerThread:3624 [handler.py:handle_request():144] handle_request: run_start
2023-03-13 11:07:58,510 DEBUG   HandlerThread:3624 [system_info.py:__init__():31] System info init
2023-03-13 11:07:58,510 DEBUG   HandlerThread:3624 [system_info.py:__init__():46] System info init done
2023-03-13 11:07:58,510 INFO    HandlerThread:3624 [system_monitor.py:start():151] Starting system monitor
2023-03-13 11:07:58,510 INFO    SystemMonitor:3624 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-03-13 11:07:58,510 INFO    HandlerThread:3624 [system_monitor.py:probe():172] Collecting system info
2023-03-13 11:07:58,526 INFO    SystemMonitor:3624 [interfaces.py:start():168] Started cpu
2023-03-13 11:07:58,526 DEBUG   HandlerThread:3624 [system_info.py:probe():195] Probing system
2023-03-13 11:07:58,526 INFO    SystemMonitor:3624 [interfaces.py:start():168] Started disk
2023-03-13 11:07:58,526 INFO    SystemMonitor:3624 [interfaces.py:start():168] Started memory
