2023-03-13 11:05:39,287 INFO    StreamThr :3624 [internal.py:wandb_internal():87] W&B internal server running at pid: 3624, started at: 2023-03-13 11:05:39.287780
2023-03-13 11:05:39,287 DEBUG   HandlerThread:3624 [handler.py:handle_request():144] handle_request: status
2023-03-13 11:05:39,303 INFO    WriterThread:3624 [datastore.py:open_for_write():85] open: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230313_110539-8r51tcd4\run-8r51tcd4.wandb
2023-03-13 11:05:39,303 DEBUG   SenderThread:3624 [sender.py:send():336] send: header
2023-03-13 11:05:39,381 DEBUG   SenderThread:3624 [sender.py:send():336] send: run
2023-03-13 11:05:39,912 INFO    SenderThread:3624 [dir_watcher.py:__init__():216] watching files in: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230313_110539-8r51tcd4\files
2023-03-13 11:05:39,912 INFO    SenderThread:3624 [sender.py:_start_run_threads():1067] run started: 8r51tcd4 with start time 1678730739.287779
2023-03-13 11:05:39,912 DEBUG   SenderThread:3624 [sender.py:send_request():363] send_request: summary_record
2023-03-13 11:05:39,912 INFO    SenderThread:3624 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-13 11:05:39,912 DEBUG   HandlerThread:3624 [handler.py:handle_request():144] handle_request: check_version
2023-03-13 11:05:39,912 DEBUG   SenderThread:3624 [sender.py:send_request():363] send_request: check_version
2023-03-13 11:05:39,974 DEBUG   HandlerThread:3624 [handler.py:handle_request():144] handle_request: run_start
2023-03-13 11:05:39,990 DEBUG   HandlerThread:3624 [system_info.py:__init__():31] System info init
2023-03-13 11:05:39,990 DEBUG   HandlerThread:3624 [system_info.py:__init__():46] System info init done
2023-03-13 11:05:39,990 INFO    HandlerThread:3624 [system_monitor.py:start():151] Starting system monitor
2023-03-13 11:05:39,990 INFO    SystemMonitor:3624 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-03-13 11:05:39,990 INFO    HandlerThread:3624 [system_monitor.py:probe():172] Collecting system info
2023-03-13 11:05:39,990 INFO    SystemMonitor:3624 [interfaces.py:start():168] Started cpu
2023-03-13 11:05:40,005 INFO    SystemMonitor:3624 [interfaces.py:start():168] Started disk
2023-03-13 11:05:40,005 DEBUG   HandlerThread:3624 [system_info.py:probe():195] Probing system
2023-03-13 11:05:40,005 INFO    SystemMonitor:3624 [interfaces.py:start():168] Started memory
2023-03-13 11:05:40,021 INFO    SystemMonitor:3624 [interfaces.py:start():168] Started network
2023-03-13 11:05:40,021 DEBUG   HandlerThread:3624 [system_info.py:_probe_git():180] Probing git
2023-03-13 11:05:40,193 DEBUG   HandlerThread:3624 [system_info.py:_probe_git():188] Probing git done
2023-03-13 11:05:40,193 DEBUG   HandlerThread:3624 [system_info.py:probe():241] Probing system done
2023-03-13 11:05:40,193 DEBUG   HandlerThread:3624 [system_monitor.py:probe():181] {'os': 'Windows-10-10.0.18363-SP0', 'python': '3.11.1', 'heartbeatAt': '2023-03-13T18:05:40.005872', 'startedAt': '2023-03-13T18:05:39.256552', 'docker': None, 'cuda': None, 'args': ('run',), 'state': 'running', 'program': '-m __main__', 'git': {'remote': 'https://github.com/kurokhtin/heywireai.git', 'commit': 'b41e80ca966eda877d7849d20f371480d0943902'}, 'email': 'akurokhtin@beaconmedianews.com', 'root': 'C:/Users/beaconproduction/sites/local/python/heywire/openai', 'host': 'Production1', 'username': 'beaconproduction', 'executable': 'C:\\Users\\beaconproduction\\sites\\local\\python\\heywire\\openai\\venv\\Scripts\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 4, 'cpu_freq': {'current': 2800.0, 'min': 0.0, 'max': 2800.0}, 'cpu_freq_per_core': [{'current': 2800.0, 'min': 0.0, 'max': 2800.0}], 'disk': {'total': 930.8623695373535, 'used': 415.5400276184082}, 'memory': {'total': 31.927474975585938}}
2023-03-13 11:05:40,193 INFO    HandlerThread:3624 [system_monitor.py:probe():182] Finished collecting system info
2023-03-13 11:05:40,193 INFO    HandlerThread:3624 [system_monitor.py:probe():185] Publishing system info
2023-03-13 11:05:40,193 DEBUG   HandlerThread:3624 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-03-13 11:05:40,193 DEBUG   HandlerThread:3624 [system_info.py:_save_pip():67] Saving pip packages done
2023-03-13 11:05:40,193 INFO    HandlerThread:3624 [system_monitor.py:probe():187] Finished publishing system info
2023-03-13 11:05:40,208 DEBUG   SenderThread:3624 [sender.py:send():336] send: files
2023-03-13 11:05:40,208 INFO    SenderThread:3624 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2023-03-13 11:05:40,224 DEBUG   HandlerThread:3624 [handler.py:handle_request():144] handle_request: stop_status
2023-03-13 11:05:40,224 DEBUG   SenderThread:3624 [sender.py:send_request():363] send_request: stop_status
2023-03-13 11:05:40,342 DEBUG   SenderThread:3624 [sender.py:send():336] send: telemetry
2023-03-13 11:05:40,404 DEBUG   HandlerThread:3624 [handler.py:handle_request():144] handle_request: log_artifact
2023-03-13 11:05:40,404 DEBUG   SenderThread:3624 [sender.py:send_request():363] send_request: log_artifact
2023-03-13 11:05:40,654 DEBUG   HandlerThread:3624 [handler.py:handle_request():144] handle_request: partial_history
2023-03-13 11:05:40,748 INFO    wandb-upload_0:3624 [upload_job.py:push():138] Uploaded file C:\Users\BEACON~1\AppData\Local\Temp\tmpt26j_wyiwandb\xt0l5dp3-wandb-metadata.json
2023-03-13 11:05:40,920 INFO    Thread-17 :3624 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230313_110539-8r51tcd4\files\media\table\predictions_0_26f1f4e8c74ebee858ee.table.json
2023-03-13 11:05:40,920 INFO    Thread-17 :3624 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230313_110539-8r51tcd4\files\wandb-metadata.json
2023-03-13 11:05:40,920 INFO    Thread-17 :3624 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230313_110539-8r51tcd4\files\requirements.txt
2023-03-13 11:05:40,920 INFO    Thread-17 :3624 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230313_110539-8r51tcd4\files\wandb-summary.json
2023-03-13 11:05:40,920 INFO    Thread-17 :3624 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230313_110539-8r51tcd4\files\media\table
2023-03-13 11:05:40,920 INFO    Thread-17 :3624 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230313_110539-8r51tcd4\files\media
2023-03-13 11:05:41,577 INFO    wandb-upload_0:3624 [upload_job.py:push():96] Uploaded file C:\Users\beaconproduction\AppData\Local\wandb\wandb\artifacts\staging\tmp0_ovwuln
2023-03-13 11:05:41,671 DEBUG   HandlerThread:3624 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-13 11:05:42,374 INFO    SenderThread:3624 [sender.py:send_request_log_artifact():1381] logged artifact run-8r51tcd4-predictions - {'id': 'QXJ0aWZhY3Q6Mzk2MDcyNjQy', 'digest': '41748986cbc1071dbf630896b3107e35', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU2OTE3Mzgy', 'latestArtifact': None}, 'version': 'latest'}
2023-03-13 11:05:42,374 DEBUG   SenderThread:3624 [sender.py:send():336] send: files
2023-03-13 11:05:42,374 INFO    SenderThread:3624 [sender.py:_save_file():1321] saving file media\table\predictions_0_26f1f4e8c74ebee858ee.table.json with policy now
2023-03-13 11:05:42,374 DEBUG   SenderThread:3624 [sender.py:send():336] send: history
2023-03-13 11:05:42,374 DEBUG   SenderThread:3624 [sender.py:send_request():363] send_request: summary_record
2023-03-13 11:05:42,374 INFO    SenderThread:3624 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-13 11:05:42,374 DEBUG   SenderThread:3624 [sender.py:send():336] send: telemetry
2023-03-13 11:05:42,374 DEBUG   SenderThread:3624 [sender.py:send():336] send: exit
2023-03-13 11:05:42,374 INFO    SenderThread:3624 [sender.py:send_exit():559] handling exit code: 0
