2023-03-10 11:35:21,389 INFO    StreamThr :2652 [internal.py:wandb_internal():87] W&B internal server running at pid: 2652, started at: 2023-03-10 11:35:21.388436
2023-03-10 11:35:21,397 DEBUG   HandlerThread:2652 [handler.py:handle_request():144] handle_request: status
2023-03-10 11:35:21,406 INFO    WriterThread:2652 [datastore.py:open_for_write():85] open: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230310_113521-lgyhg25u\run-lgyhg25u.wandb
2023-03-10 11:35:21,408 DEBUG   SenderThread:2652 [sender.py:send():336] send: header
2023-03-10 11:35:21,502 DEBUG   SenderThread:2652 [sender.py:send():336] send: run
2023-03-10 11:35:21,963 INFO    SenderThread:2652 [dir_watcher.py:__init__():216] watching files in: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230310_113521-lgyhg25u\files
2023-03-10 11:35:21,963 INFO    SenderThread:2652 [sender.py:_start_run_threads():1067] run started: lgyhg25u with start time 1678476921.398431
2023-03-10 11:35:21,963 DEBUG   SenderThread:2652 [sender.py:send_request():363] send_request: summary_record
2023-03-10 11:35:21,979 INFO    SenderThread:2652 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-10 11:35:21,979 DEBUG   HandlerThread:2652 [handler.py:handle_request():144] handle_request: check_version
2023-03-10 11:35:21,979 DEBUG   SenderThread:2652 [sender.py:send_request():363] send_request: check_version
2023-03-10 11:35:22,073 DEBUG   HandlerThread:2652 [handler.py:handle_request():144] handle_request: run_start
2023-03-10 11:35:22,088 DEBUG   HandlerThread:2652 [system_info.py:__init__():31] System info init
2023-03-10 11:35:22,088 DEBUG   HandlerThread:2652 [system_info.py:__init__():46] System info init done
2023-03-10 11:35:22,088 INFO    HandlerThread:2652 [system_monitor.py:start():151] Starting system monitor
2023-03-10 11:35:22,088 INFO    SystemMonitor:2652 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-03-10 11:35:22,088 INFO    HandlerThread:2652 [system_monitor.py:probe():172] Collecting system info
2023-03-10 11:35:22,088 INFO    SystemMonitor:2652 [interfaces.py:start():168] Started cpu
2023-03-10 11:35:22,104 DEBUG   HandlerThread:2652 [system_info.py:probe():195] Probing system
2023-03-10 11:35:22,104 INFO    SystemMonitor:2652 [interfaces.py:start():168] Started disk
2023-03-10 11:35:22,104 INFO    SystemMonitor:2652 [interfaces.py:start():168] Started memory
2023-03-10 11:35:22,119 INFO    SystemMonitor:2652 [interfaces.py:start():168] Started network
2023-03-10 11:35:22,119 DEBUG   HandlerThread:2652 [system_info.py:_probe_git():180] Probing git
2023-03-10 11:35:22,323 DEBUG   HandlerThread:2652 [system_info.py:_probe_git():188] Probing git done
2023-03-10 11:35:22,326 DEBUG   HandlerThread:2652 [system_info.py:probe():241] Probing system done
2023-03-10 11:35:22,326 DEBUG   HandlerThread:2652 [system_monitor.py:probe():181] {'os': 'Windows-10-10.0.18363-SP0', 'python': '3.11.1', 'heartbeatAt': '2023-03-10T19:35:22.104343', 'startedAt': '2023-03-10T19:35:21.363448', 'docker': None, 'cuda': None, 'args': ('run',), 'state': 'running', 'program': '-m __main__', 'git': {'remote': 'https://github.com/kurokhtin/heywireai.git', 'commit': '613368ab0d245126046a9948f1b2a3d9589dc43f'}, 'email': 'akurokhtin@beaconmedianews.com', 'root': 'C:/Users/beaconproduction/sites/local/python/heywire/openai', 'host': 'Production1', 'username': 'beaconproduction', 'executable': 'C:\\Users\\beaconproduction\\sites\\local\\python\\heywire\\openai\\venv\\Scripts\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 4, 'cpu_freq': {'current': 2800.0, 'min': 0.0, 'max': 2800.0}, 'cpu_freq_per_core': [{'current': 2800.0, 'min': 0.0, 'max': 2800.0}], 'disk': {'total': 930.8623695373535, 'used': 414.90117263793945}, 'memory': {'total': 31.927474975585938}}
